Host	Time	Message
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 20 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Home=1, Population=3000
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 240 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:44 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 30 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Home=1, Population=4000
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 430 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:45 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
